 10  wind speed [m/s]           pitch [deg]      rot. speed [rpm]
 8.000000  0.000000  3.984957
 8.001000  0.000000  4.428283
 8.002000  0.000000  4.871720
 8.003000  0.000000  5.315268
 8.004000  0.000000  5.758927
 8.005000  0.000000  6.202696
 8.006000  0.000000  6.646576
 8.007000  0.000000  7.090567
 8.008000  0.000000  7.534668
 8.009000  0.000000  7.978880
