 10  wind speed [m/s]           pitch [deg]      rot. speed [rpm]
 4.0000  0.000000  3.2212
 4.8222  0.000000  3.8834
 5.6444  0.000000  4.5455
 6.4467  0.000000  5.2076
 7.2889  0.000000  5.8698
 8.1111  0.000000  6.5319
 8.9333  0.000000  7.1941
 9.7556  0.000000  7.8562
 10.5778  0.000000  8.5184
 11.4000  0.000000  9.1805
