 10  wind speed [m/s]           pitch [deg]      rot. speed [rpm]
 4.000000  0.000000  2.773311
 4.746618  0.000000  3.290962
 5.493235  0.000000  3.808612
 6.239853  0.000000  4.326263
 6.986471  0.000000  4.843914
 7.733088  0.000000  5.361564
 8.479706  0.000000  5.879215
 9.226324  0.000000  6.396866
 9.972941  0.000000  6.914517
 10.719559  0.000000  7.432167
