 10  wind speed [m/s]           pitch [deg]      rot. speed [rpm]
 8.000000  0.000000  3.906072
 8.001000  0.000000  4.340622
 8.002000  0.000000  4.775281
 8.003000  0.000000  5.210048
 8.004000  0.000000  5.644924
 8.005000  0.000000  6.079909
 8.006000  0.000000  6.515002
 8.007000  0.000000  6.950203
 8.008000  0.000000  7.385513
 8.009000  0.000000  7.820932
